[Main]
Experiment = "RvsT"
Header length = 56    
Date = "20211120 16:16:14"
Comments = "SD: 2Va to 1I-; Volt1: 2I- to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = 1.000000
Go to other temperature at finish = TRUE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB1::8::INSTR"
Range (V) = 5.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB1::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB1::9::INSTR"
Initial current (A) = 1.000000E-8
Final current (A) = 1.000000E-8
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = "Manual"
Manual range (A) = 0.000001
Check output compliance = "Skip data"
Speed = 1.000000
Inital delay (s) = 0.000000
Time (s)	Temperature (K)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)
2.152278900E+0	300.009700000E+0	10.000000041E-9	599.038122517E-3	18.819883333E+0	234.854819256E-3	485.989840518E-3	59.903812008E+6	1.881988326E+9	23.485481830E+6	48.598983854E+6
40.227382183E+0	300.957900000E+0	10.000000041E-9	713.813190867E-3	18.902161000E+0	255.448803337E-3	52.192604246E-3	71.381318796E+6	1.890216092E+9	25.544880230E+6	5.219260403E+6
69.524996758E+0	301.911100000E+0	10.000000041E-9	750.550357603E-3	18.882107667E+0	258.935583895E-3	59.843164653E-3	75.055035455E+6	1.888210759E+9	25.893558284E+6	5.984316441E+6
101.980856419E+0	302.909500000E+0	10.000000041E-9	758.322811521E-3	18.846114333E+0	237.795080884E-3	81.858808535E-3	75.832280844E+6	1.884611426E+9	23.779507992E+6	8.185880820E+6
135.909975052E+0	303.875800000E+0	10.000000041E-9	719.423721698E-3	18.798325500E+0	246.107858041E-3	145.776697877E-3	71.942371877E+6	1.879832542E+9	24.610785704E+6	14.577669728E+6
171.847225189E+0	304.916800000E+0	10.000000041E-9	752.029727124E-3	18.719556667E+0	235.572720266E-3	310.601165330E-3	75.202972407E+6	1.871955659E+9	23.557271931E+6	31.060116407E+6
207.405599117E+0	305.916100000E+0	10.000000041E-9	764.404646487E-3	18.634252500E+0	230.755519072E-3	451.990209053E-3	76.440464338E+6	1.863425242E+9	23.075551813E+6	45.199020722E+6
242.994945526E+0	306.913800000E+0	10.000000041E-9	718.292012624E-3	18.420188667E+0	235.678763925E-3	935.012563654E-3	71.829200970E+6	1.842018859E+9	23.567876297E+6	93.501255985E+6
278.677411556E+0	307.917300000E+0	10.000000041E-9	688.862459197E-3	18.024644667E+0	238.057918855E-3	1.517205407E+0	68.886245640E+6	1.802464459E+9	23.805791789E+6	151.720540076E+6
313.602337360E+0	308.890200000E+0	10.000000041E-9	713.734933646E-3	17.625972000E+0	228.748264699E-3	1.758396917E+0	71.373493074E+6	1.762597193E+9	22.874826377E+6	175.839691029E+6
348.433062077E+0	309.899700000E+0	10.000000041E-9	781.603936045E-3	16.925745333E+0	243.820025434E-3	1.760819655E+0	78.160393287E+6	1.692574526E+9	24.382002444E+6	176.081964811E+6
384.318775177E+0	310.904800000E+0	10.000000041E-9	807.377583067E-3	16.224876667E+0	238.131809230E-3	1.911097817E+0	80.737757978E+6	1.622487660E+9	23.813180826E+6	191.109780898E+6
420.022704601E+0	311.920500000E+0	10.000000041E-9	862.981543967E-3	15.097305333E+0	239.710032508E-3	1.753081080E+0	86.298154046E+6	1.509730527E+9	23.971003153E+6	175.308107283E+6
455.003689289E+0	312.897700000E+0	10.000000041E-9	622.290529827E-3	14.732049500E+0	239.934010217E-3	1.885621603E+0	62.229052730E+6	1.473204944E+9	23.993400924E+6	188.562159551E+6
490.856803894E+0	313.904200000E+0	10.000000041E-9	659.224368392E-3	14.164867667E+0	234.400742152E-3	1.522671885E+0	65.922436571E+6	1.416486761E+9	23.440074120E+6	152.267187906E+6
526.595733166E+0	314.929600000E+0	10.000000041E-9	635.491358938E-3	13.095334333E+0	219.764320757E-3	1.301406797E+0	63.549135635E+6	1.309533428E+9	21.976431986E+6	130.140679209E+6
562.389478207E+0	315.913500000E+0	10.000000041E-9	649.606733178E-3	12.394493333E+0	209.565359309E-3	1.047466868E+0	64.960673054E+6	1.239449328E+9	20.956535846E+6	104.746686396E+6
598.294989586E+0	316.922400000E+0	10.000000041E-9	627.279139712E-3	11.697503617E+0	203.331115181E-3	735.965688288E-3	62.727913716E+6	1.169750357E+9	20.333111435E+6	73.596568530E+6
634.047137260E+0	317.899400000E+0	10.000000041E-9	646.065661250E-3	10.973048133E+0	185.433147461E-3	895.892300135E-3	64.606565862E+6	1.097304809E+9	18.543314671E+6	89.589229649E+6
