[Main]
Experiment = "RvsT"
Header length = 56    
Date = "20211119 17:47:36"
Comments = "SD: 2Va to 1I-; Volt1: 2V- to 1I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = 1.000000
Go to other temperature at finish = TRUE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB1::8::INSTR"
Range (V) = 5.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB1::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB1::9::INSTR"
Initial current (A) = 1.000000E-8
Final current (A) = 1.000000E-8
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = "Manual"
Manual range (A) = 0.000001
Check output compliance = "Skip data"
Speed = 1.000000
Inital delay (s) = 0.000000
Time (s)	Temperature (K)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)
387.637101173E+0	299.899100000E+0	10.000000041E-9	1.442272954E+0	16.634391000E+0	345.858655723E-3	1.884579568E+0	144.227294825E+6	1.663439093E+9	34.585865432E+6	188.457956039E+6
437.813504219E+0	300.997500000E+0	10.000000041E-9	1.406649619E+0	17.375166167E+0	348.047167391E-3	2.031623015E+0	140.664961286E+6	1.737516610E+9	34.804716598E+6	203.162300698E+6
462.282830715E+0	301.894300000E+0	10.000000041E-9	1.263367731E+0	17.621594167E+0	328.363775199E-3	1.992041283E+0	126.336772635E+6	1.762159410E+9	32.836377386E+6	199.204127464E+6
496.006926537E+0	302.917400000E+0	10.000000041E-9	1.226135653E+0	16.990202833E+0	337.419952849E-3	1.978193076E+0	122.613564851E+6	1.699020276E+9	33.741995148E+6	197.819306778E+6
528.381230831E+0	303.887400000E+0	10.000000041E-9	1.125208044E+0	16.650185667E+0	331.208418804E-3	1.946802450E+0	112.520803912E+6	1.665018560E+9	33.120841746E+6	194.680244256E+6
564.242266655E+0	304.932600000E+0	10.000000041E-9	1.096799484E+0	16.033641667E+0	328.772783695E-3	1.955609520E+0	109.679947956E+6	1.603364160E+9	32.877278236E+6	195.560951206E+6
599.286647320E+0	305.909700000E+0	10.000000041E-9	1.125060837E+0	15.418041833E+0	337.750481770E-3	2.061536871E+0	112.506083293E+6	1.541804177E+9	33.775048040E+6	206.153686278E+6
635.296936989E+0	306.925900000E+0	10.000000041E-9	1.053369697E+0	14.808492667E+0	354.160569188E-3	2.102230720E+0	105.336969278E+6	1.480849261E+9	35.416056775E+6	210.223071111E+6
671.109854698E+0	307.914500000E+0	10.000000041E-9	1.050993490E+0	14.064919167E+0	351.286055643E-3	2.167634554E+0	105.099348585E+6	1.406491911E+9	35.128605421E+6	216.763454510E+6
706.826034546E+0	308.921800000E+0	10.000000041E-9	1.156495135E+0	13.199544167E+0	352.244321891E-3	2.090546404E+0	115.649513076E+6	1.319954411E+9	35.224432046E+6	209.054639575E+6
742.806478500E+0	309.929000000E+0	10.000000041E-9	940.591729150E-3	12.429043917E+0	352.910971673E-3	1.702392973E+0	94.059172533E+6	1.242904387E+9	35.291097024E+6	170.239296597E+6
778.896920204E+0	310.920600000E+0	10.000000041E-9	922.254653877E-3	11.781801650E+0	366.906547746E-3	1.730049255E+0	92.225465013E+6	1.178180160E+9	36.690654625E+6	173.004924839E+6
814.569658756E+0	311.920100000E+0	10.000000041E-9	993.196999750E-3	10.918236217E+0	362.607095428E-3	1.395111086E+0	99.319699571E+6	1.091823617E+9	36.260709395E+6	139.511108081E+6
850.677598476E+0	312.941200000E+0	10.000000041E-9	931.504199316E-3	10.158423600E+0	348.308616114E-3	1.169888989E+0	93.150419553E+6	1.015842356E+9	34.830861470E+6	116.988898426E+6
886.573568344E+0	313.935400000E+0	10.000000041E-9	683.493858844E-3	9.577328983E+0	333.843357853E-3	969.837501419E-3	68.349385607E+6	957.732894439E+6	33.384335650E+6	96.983749748E+6
921.369494438E+0	314.897400000E+0	10.000000041E-9	789.716656736E-3	8.850222683E+0	329.914059573E-3	826.504651851E-3	78.971665352E+6	885.022264735E+6	32.991405823E+6	82.650464849E+6
956.423037052E+0	315.878000000E+0	10.000000041E-9	593.155435669E-3	8.298462950E+0	314.646873591E-3	660.914952332E-3	59.315543326E+6	829.846291626E+6	31.464687231E+6	66.091494964E+6
